trial,time,depot_id,drone_ids,lat,lon,num_drones
92,91,3,dn9,37.718779,-122.462401,1
92,91,5,dn14;dn15,37.739611,-122.492203,2
92,92,1,dn2,37.774524,-122.473656,1
92,92,5,dn14;dn15,37.739611,-122.492203,2
92,93,5,dn14;dn15,37.739611,-122.492203,2
92,94,4,dn12,37.78929,-122.426797,1
92,94,5,dn14;dn15,37.739611,-122.492203,2
92,95,1,dn3,37.774524,-122.473656,1
92,95,4,dn12,37.78929,-122.426797,1
92,95,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,96,1,dn3,37.774524,-122.473656,1
92,96,4,dn12,37.78929,-122.426797,1
92,96,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,97,1,dn3,37.774524,-122.473656,1
92,97,4,dn12,37.78929,-122.426797,1
92,97,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,98,1,dn3,37.774524,-122.473656,1
92,98,4,dn12,37.78929,-122.426797,1
92,98,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,99,4,dn12,37.78929,-122.426797,1
92,99,5,dn13;dn14;dn15,37.739611,-122.492203,3
93,0,1,dn1;dn2;dn3,37.774524,-122.473656,3
93,0,2,dn4;dn5;dn6,37.751751,-122.410654,3
93,0,3,dn7;dn8;dn9,37.718779,-122.462401,3
93,0,4,dn10;dn11;dn12,37.78929,-122.426797,3
93,0,5,dn13;dn14;dn15,37.739611,-122.492203,3
93,7,3,dn7,37.718779,-122.462401,1
93,9,3,dn8,37.718779,-122.462401,1
93,9,5,dn13,37.739611,-122.492203,1
93,10,1,dn1,37.774524,-122.473656,1
93,12,5,dn14,37.739611,-122.492203,1
93,15,3,dn9,37.718779,-122.462401,1
93,15,5,dn15,37.739611,-122.492203,1
93,16,1,dn3,37.774524,-122.473656,1
93,21,3,dn8,37.718779,-122.462401,1
93,21,5,dn13,37.739611,-122.492203,1
93,22,1,dn2,37.774524,-122.473656,1
93,24,1,dn1,37.774524,-122.473656,1
93,24,2,dn4,37.751751,-122.410654,1
93,26,2,dn5,37.751751,-122.410654,1
93,28,5,dn14,37.739611,-122.492203,1
93,30,1,dn3,37.774524,-122.473656,1
93,30,2,dn6,37.751751,-122.410654,1
93,30,4,dn12,37.78929,-122.426797,1
93,31,3,dn7,37.718779,-122.462401,1
93,33,5,dn15,37.739611,-122.492203,1
93,34,4,dn10;dn11,37.78929,-122.426797,2
93,34,5,dn15,37.739611,-122.492203,1
93,35,5,dn15,37.739611,-122.492203,1
93,36,5,dn15,37.739611,-122.492203,1
93,37,5,dn13,37.739611,-122.492203,1
93,40,1,dn3,37.774524,-122.473656,1
93,41,3,dn7;dn8;dn9,37.718779,-122.462401,3
93,42,3,dn8;dn9,37.718779,-122.462401,2
93,43,3,dn8;dn9,37.718779,-122.462401,2
93,44,3,dn8;dn9,37.718779,-122.462401,2
93,45,3,dn8;dn9,37.718779,-122.462401,2
93,46,1,dn2,37.774524,-122.473656,1
93,46,3,dn8;dn9,37.718779,-122.462401,2
93,46,5,dn13,37.739611,-122.492203,1
93,47,3,dn8;dn9,37.718779,-122.462401,2
93,47,5,dn13,37.739611,-122.492203,1
