timestep,drone,package,earliest_time_attempt,latest_time_attemp,success_return
95.0,dn8,pkg72,100.0,105.0,118
95.0,dn9,pkg72,100.0,105.0,118
95.0,dn10,pkg72,100.0,105.0,115
95.0,dn11,pkg72,100.0,105.0,115
95.0,dn12,pkg72,100.0,105.0,115
95.0,dn13,pkg72,100.0,105.0,114
95.0,dn14,pkg72,100.0,105.0,114
95.0,dn15,pkg72,100.0,105.0,114
98.0,dn1,pkg73,105.0,113.0,118
98.0,dn2,pkg73,105.0,113.0,118
98.0,dn3,pkg73,105.0,113.0,118
98.0,dn4,pkg73,105.0,113.0,124
98.0,dn5,pkg73,105.0,113.0,124
98.0,dn6,pkg73,105.0,113.0,124
98.0,dn7,pkg73,105.0,113.0,128
98.0,dn8,pkg73,105.0,113.0,128
98.0,dn9,pkg73,105.0,113.0,128
98.0,dn10,pkg73,105.0,113.0,119
98.0,dn11,pkg73,105.0,113.0,119
98.0,dn12,pkg73,105.0,113.0,119
98.0,dn13,pkg73,105.0,113.0,126
98.0,dn14,pkg73,105.0,113.0,126
98.0,dn15,pkg73,105.0,113.0,126
0.0,dn1,pkg1,5.0,10.0,23
0.0,dn1,pkg2,9.0,17.0,27
0.0,dn1,pkg3,5.0,14.0,21
0.0,dn1,pkg4,5.0,14.0,24
0.0,dn1,pkg5,6.0,13.0,20
0.0,dn1,pkg6,10.0,18.0,25
0.0,dn1,pkg7,9.0,19.0,35
0.0,dn1,pkg8,5.0,14.0,25
0.0,dn1,pkg9,5.0,14.0,27
0.0,dn1,pkg10,8.0,15.0,27
0.0,dn1,pkg11,6.0,14.0,29
0.0,dn1,pkg12,5.0,12.0,21
0.0,dn1,pkg13,6.0,15.0,30
0.0,dn1,pkg14,6.0,13.0,28
0.0,dn1,pkg15,6.0,14.0,32
0.0,dn1,pkg16,8.0,18.0,22
0.0,dn1,pkg17,10.0,18.0,25
0.0,dn1,pkg18,8.0,18.0,29
0.0,dn1,pkg19,8.0,18.0,25
0.0,dn1,pkg20,5.0,15.0,21
0.0,dn1,pkg21,6.0,11.0,23
0.0,dn1,pkg22,10.0,19.0,31
0.0,dn2,pkg1,5.0,10.0,23
0.0,dn2,pkg2,9.0,17.0,27
0.0,dn2,pkg3,5.0,14.0,21
0.0,dn2,pkg4,5.0,14.0,24
0.0,dn2,pkg5,6.0,13.0,20
0.0,dn2,pkg6,10.0,18.0,25
0.0,dn2,pkg7,9.0,19.0,35
0.0,dn2,pkg8,5.0,14.0,25
0.0,dn2,pkg9,5.0,14.0,27
0.0,dn2,pkg10,8.0,15.0,27
0.0,dn2,pkg11,6.0,14.0,29
0.0,dn2,pkg12,5.0,12.0,21
0.0,dn2,pkg13,6.0,15.0,30
0.0,dn2,pkg14,6.0,13.0,28
0.0,dn2,pkg15,6.0,14.0,32
0.0,dn2,pkg16,8.0,18.0,22
0.0,dn2,pkg17,10.0,18.0,25
0.0,dn2,pkg18,8.0,18.0,29
0.0,dn2,pkg19,8.0,18.0,25
0.0,dn2,pkg20,5.0,15.0,21
0.0,dn2,pkg21,6.0,11.0,23
0.0,dn2,pkg22,10.0,19.0,31
0.0,dn3,pkg1,5.0,10.0,23
0.0,dn3,pkg2,9.0,17.0,27
0.0,dn3,pkg3,5.0,14.0,21
0.0,dn3,pkg4,5.0,14.0,24
0.0,dn3,pkg5,6.0,13.0,20
0.0,dn3,pkg6,10.0,18.0,25
0.0,dn3,pkg7,9.0,19.0,35
0.0,dn3,pkg8,5.0,14.0,25
0.0,dn3,pkg9,5.0,14.0,27
0.0,dn3,pkg10,8.0,15.0,27
0.0,dn3,pkg11,6.0,14.0,29
0.0,dn3,pkg12,5.0,12.0,21
0.0,dn3,pkg13,6.0,15.0,30
0.0,dn3,pkg14,6.0,13.0,28
0.0,dn3,pkg15,6.0,14.0,32
0.0,dn3,pkg16,8.0,18.0,22
0.0,dn3,pkg17,10.0,18.0,25
0.0,dn3,pkg18,8.0,18.0,29
0.0,dn3,pkg19,8.0,18.0,25
0.0,dn3,pkg20,5.0,15.0,21
0.0,dn3,pkg21,6.0,11.0,23
0.0,dn3,pkg22,10.0,19.0,31
0.0,dn4,pkg1,5.0,10.0,13
0.0,dn4,pkg2,9.0,17.0,30
0.0,dn4,pkg3,5.0,14.0,25
0.0,dn4,pkg4,5.0,14.0,21
0.0,dn4,pkg5,6.0,13.0,21
0.0,dn4,pkg6,10.0,18.0,32
0.0,dn4,pkg7,9.0,19.0,24
0.0,dn4,pkg8,5.0,14.0,17
0.0,dn4,pkg9,5.0,14.0,15
0.0,dn4,pkg10,8.0,15.0,28
0.0,dn4,pkg11,6.0,14.0,28
0.0,dn4,pkg12,5.0,12.0,17
0.0,dn4,pkg13,6.0,15.0,27
0.0,dn4,pkg14,6.0,13.0,24
0.0,dn4,pkg15,6.0,14.0,23
0.0,dn4,pkg16,8.0,18.0,33
0.0,dn4,pkg17,10.0,18.0,35
0.0,dn4,pkg18,8.0,18.0,24
0.0,dn4,pkg19,8.0,18.0,38
0.0,dn4,pkg20,5.0,15.0,34
0.0,dn4,pkg21,6.0,11.0,16
0.0,dn4,pkg22,10.0,19.0,37
0.0,dn5,pkg1,5.0,10.0,13
0.0,dn5,pkg2,9.0,17.0,30
0.0,dn5,pkg3,5.0,14.0,25
0.0,dn5,pkg4,5.0,14.0,21
0.0,dn5,pkg5,6.0,13.0,21
0.0,dn5,pkg6,10.0,18.0,32
0.0,dn5,pkg7,9.0,19.0,24
0.0,dn5,pkg8,5.0,14.0,17
0.0,dn5,pkg9,5.0,14.0,15
0.0,dn5,pkg10,8.0,15.0,28
0.0,dn5,pkg11,6.0,14.0,28
0.0,dn5,pkg12,5.0,12.0,17
0.0,dn5,pkg13,6.0,15.0,27
0.0,dn5,pkg14,6.0,13.0,24
0.0,dn5,pkg15,6.0,14.0,23
0.0,dn5,pkg16,8.0,18.0,33
0.0,dn5,pkg17,10.0,18.0,35
0.0,dn5,pkg18,8.0,18.0,24
0.0,dn5,pkg19,8.0,18.0,38
0.0,dn5,pkg20,5.0,15.0,34
0.0,dn5,pkg21,6.0,11.0,16
0.0,dn5,pkg22,10.0,19.0,37
0.0,dn6,pkg1,5.0,10.0,13
0.0,dn6,pkg2,9.0,17.0,30
0.0,dn6,pkg3,5.0,14.0,25
0.0,dn6,pkg4,5.0,14.0,21
0.0,dn6,pkg5,6.0,13.0,21
0.0,dn6,pkg6,10.0,18.0,32
0.0,dn6,pkg7,9.0,19.0,24
0.0,dn6,pkg8,5.0,14.0,17
0.0,dn6,pkg9,5.0,14.0,15
0.0,dn6,pkg10,8.0,15.0,28
0.0,dn6,pkg11,6.0,14.0,28
0.0,dn6,pkg12,5.0,12.0,17
0.0,dn6,pkg13,6.0,15.0,27
0.0,dn6,pkg14,6.0,13.0,24
0.0,dn6,pkg15,6.0,14.0,23
0.0,dn6,pkg16,8.0,18.0,33
0.0,dn6,pkg17,10.0,18.0,35
0.0,dn6,pkg18,8.0,18.0,24
0.0,dn6,pkg19,8.0,18.0,38
0.0,dn6,pkg20,5.0,15.0,34
0.0,dn6,pkg21,6.0,11.0,16
0.0,dn6,pkg22,10.0,19.0,37
0.0,dn7,pkg1,5.0,10.0,20
0.0,dn7,pkg2,9.0,17.0,22
0.0,dn7,pkg3,5.0,14.0,21
0.0,dn7,pkg4,5.0,14.0,30
0.0,dn7,pkg5,6.0,13.0,27
0.0,dn7,pkg6,10.0,18.0,26
0.0,dn7,pkg7,9.0,19.0,30
0.0,dn7,pkg8,5.0,14.0,26
0.0,dn7,pkg9,5.0,14.0,27
0.0,dn7,pkg10,8.0,15.0,18
0.0,dn7,pkg11,6.0,14.0,16
0.0,dn7,pkg12,5.0,12.0,25
0.0,dn7,pkg13,6.0,15.0,17
0.0,dn7,pkg14,6.0,13.0,17
0.0,dn7,pkg15,6.0,14.0,24
0.0,dn7,pkg16,8.0,18.0,30
0.0,dn7,pkg17,10.0,18.0,29
0.0,dn7,pkg18,8.0,18.0,34
0.0,dn7,pkg19,8.0,18.0,35
0.0,dn7,pkg20,5.0,15.0,33
0.0,dn7,pkg21,6.0,11.0,27
0.0,dn7,pkg22,10.0,19.0,27
0.0,dn8,pkg1,5.0,10.0,20
0.0,dn8,pkg2,9.0,17.0,22
0.0,dn8,pkg3,5.0,14.0,21
0.0,dn8,pkg4,5.0,14.0,30
0.0,dn8,pkg5,6.0,13.0,27
0.0,dn8,pkg6,10.0,18.0,26
0.0,dn8,pkg7,9.0,19.0,30
0.0,dn8,pkg8,5.0,14.0,26
0.0,dn8,pkg9,5.0,14.0,27
0.0,dn8,pkg10,8.0,15.0,18
0.0,dn8,pkg11,6.0,14.0,16
0.0,dn8,pkg12,5.0,12.0,25
0.0,dn8,pkg13,6.0,15.0,17
0.0,dn8,pkg14,6.0,13.0,17
0.0,dn8,pkg15,6.0,14.0,24
0.0,dn8,pkg16,8.0,18.0,30
0.0,dn8,pkg17,10.0,18.0,29
0.0,dn8,pkg18,8.0,18.0,34
0.0,dn8,pkg19,8.0,18.0,35
0.0,dn8,pkg20,5.0,15.0,33
0.0,dn8,pkg21,6.0,11.0,27
0.0,dn8,pkg22,10.0,19.0,27
0.0,dn9,pkg1,5.0,10.0,20
0.0,dn9,pkg2,9.0,17.0,22
0.0,dn9,pkg3,5.0,14.0,21
0.0,dn9,pkg4,5.0,14.0,30
0.0,dn9,pkg5,6.0,13.0,27
0.0,dn9,pkg6,10.0,18.0,26
0.0,dn9,pkg7,9.0,19.0,30
0.0,dn9,pkg8,5.0,14.0,26
0.0,dn9,pkg9,5.0,14.0,27
0.0,dn9,pkg10,8.0,15.0,18
0.0,dn9,pkg11,6.0,14.0,16
0.0,dn9,pkg12,5.0,12.0,25
0.0,dn9,pkg13,6.0,15.0,17
0.0,dn9,pkg14,6.0,13.0,17
0.0,dn9,pkg15,6.0,14.0,24
0.0,dn9,pkg16,8.0,18.0,30
0.0,dn9,pkg17,10.0,18.0,29
0.0,dn9,pkg18,8.0,18.0,34
0.0,dn9,pkg19,8.0,18.0,35
0.0,dn9,pkg20,5.0,15.0,33
0.0,dn9,pkg21,6.0,11.0,27
0.0,dn9,pkg22,10.0,19.0,27
0.0,dn10,pkg1,5.0,10.0,21
0.0,dn10,pkg2,9.0,17.0,33
0.0,dn10,pkg3,5.0,14.0,27
0.0,dn10,pkg4,5.0,14.0,17
0.0,dn10,pkg5,6.0,13.0,18
0.0,dn10,pkg6,10.0,18.0,33
0.0,dn10,pkg7,9.0,19.0,33
0.0,dn10,pkg8,5.0,14.0,22
0.0,dn10,pkg9,5.0,14.0,23
0.0,dn10,pkg10,8.0,15.0,33
0.0,dn10,pkg11,6.0,14.0,34
0.0,dn10,pkg12,5.0,12.0,18
0.0,dn10,pkg13,6.0,15.0,34
0.0,dn10,pkg14,6.0,13.0,31
0.0,dn10,pkg15,6.0,14.0,32
0.0,dn10,pkg16,8.0,18.0,32
0.0,dn10,pkg17,10.0,18.0,34
0.0,dn10,pkg18,8.0,18.0,23
0.0,dn10,pkg19,8.0,18.0,34
0.0,dn10,pkg20,5.0,15.0,28
0.0,dn10,pkg21,6.0,11.0,17
0.0,dn10,pkg22,10.0,19.0,39
0.0,dn11,pkg1,5.0,10.0,21
0.0,dn11,pkg2,9.0,17.0,33
0.0,dn11,pkg3,5.0,14.0,27
0.0,dn11,pkg4,5.0,14.0,17
0.0,dn11,pkg5,6.0,13.0,18
0.0,dn11,pkg6,10.0,18.0,33
0.0,dn11,pkg7,9.0,19.0,33
0.0,dn11,pkg8,5.0,14.0,22
0.0,dn11,pkg9,5.0,14.0,23
0.0,dn11,pkg10,8.0,15.0,33
0.0,dn11,pkg11,6.0,14.0,34
0.0,dn11,pkg12,5.0,12.0,18
0.0,dn11,pkg13,6.0,15.0,34
0.0,dn11,pkg14,6.0,13.0,31
0.0,dn11,pkg15,6.0,14.0,32
0.0,dn11,pkg16,8.0,18.0,32
0.0,dn11,pkg17,10.0,18.0,34
0.0,dn11,pkg18,8.0,18.0,23
0.0,dn11,pkg19,8.0,18.0,34
0.0,dn11,pkg20,5.0,15.0,28
0.0,dn11,pkg21,6.0,11.0,17
0.0,dn11,pkg22,10.0,19.0,39
0.0,dn12,pkg1,5.0,10.0,21
0.0,dn12,pkg2,9.0,17.0,33
0.0,dn12,pkg3,5.0,14.0,27
0.0,dn12,pkg4,5.0,14.0,17
0.0,dn12,pkg5,6.0,13.0,18
0.0,dn12,pkg6,10.0,18.0,33
0.0,dn12,pkg7,9.0,19.0,33
0.0,dn12,pkg8,5.0,14.0,22
0.0,dn12,pkg9,5.0,14.0,23
0.0,dn12,pkg10,8.0,15.0,33
0.0,dn12,pkg11,6.0,14.0,34
0.0,dn12,pkg12,5.0,12.0,18
0.0,dn12,pkg13,6.0,15.0,34
0.0,dn12,pkg14,6.0,13.0,31
0.0,dn12,pkg15,6.0,14.0,32
0.0,dn12,pkg16,8.0,18.0,32
0.0,dn12,pkg17,10.0,18.0,34
0.0,dn12,pkg18,8.0,18.0,23
0.0,dn12,pkg19,8.0,18.0,34
0.0,dn12,pkg20,5.0,15.0,28
0.0,dn12,pkg21,6.0,11.0,17
0.0,dn12,pkg22,10.0,19.0,39
0.0,dn13,pkg1,5.0,10.0,24
0.0,dn13,pkg2,9.0,17.0,21
0.0,dn13,pkg3,5.0,14.0,20
0.0,dn13,pkg4,5.0,14.0,30
0.0,dn13,pkg5,6.0,13.0,27
0.0,dn13,pkg6,10.0,18.0,21
0.0,dn13,pkg7,9.0,19.0,35
0.0,dn13,pkg8,5.0,14.0,28
0.0,dn13,pkg9,5.0,14.0,29
0.0,dn13,pkg10,8.0,15.0,21
0.0,dn13,pkg11,6.0,14.0,23
0.0,dn13,pkg12,5.0,12.0,26
0.0,dn13,pkg13,6.0,15.0,25
0.0,dn13,pkg14,6.0,13.0,24
0.0,dn13,pkg15,6.0,14.0,30
0.0,dn13,pkg16,8.0,18.0,24
0.0,dn13,pkg17,10.0,18.0,22
0.0,dn13,pkg18,8.0,18.0,35
0.0,dn13,pkg19,8.0,18.0,28
0.0,dn13,pkg20,5.0,15.0,27
0.0,dn13,pkg21,6.0,11.0,28
0.0,dn13,pkg22,10.0,19.0,22
0.0,dn14,pkg1,5.0,10.0,24
0.0,dn14,pkg2,9.0,17.0,21
0.0,dn14,pkg3,5.0,14.0,20
0.0,dn14,pkg4,5.0,14.0,30
0.0,dn14,pkg5,6.0,13.0,27
0.0,dn14,pkg6,10.0,18.0,21
0.0,dn14,pkg7,9.0,19.0,35
0.0,dn14,pkg8,5.0,14.0,28
0.0,dn14,pkg9,5.0,14.0,29
0.0,dn14,pkg10,8.0,15.0,21
0.0,dn14,pkg11,6.0,14.0,23
0.0,dn14,pkg12,5.0,12.0,26
0.0,dn14,pkg13,6.0,15.0,25
0.0,dn14,pkg14,6.0,13.0,24
0.0,dn14,pkg15,6.0,14.0,30
0.0,dn14,pkg16,8.0,18.0,24
0.0,dn14,pkg17,10.0,18.0,22
0.0,dn14,pkg18,8.0,18.0,35
0.0,dn14,pkg19,8.0,18.0,28
0.0,dn14,pkg20,5.0,15.0,27
0.0,dn14,pkg21,6.0,11.0,28
0.0,dn14,pkg22,10.0,19.0,22
0.0,dn15,pkg1,5.0,10.0,24
0.0,dn15,pkg2,9.0,17.0,21
0.0,dn15,pkg3,5.0,14.0,20
0.0,dn15,pkg4,5.0,14.0,30
0.0,dn15,pkg5,6.0,13.0,27
0.0,dn15,pkg6,10.0,18.0,21
0.0,dn15,pkg7,9.0,19.0,35
0.0,dn15,pkg8,5.0,14.0,28
0.0,dn15,pkg9,5.0,14.0,29
0.0,dn15,pkg10,8.0,15.0,21
0.0,dn15,pkg11,6.0,14.0,23
0.0,dn15,pkg12,5.0,12.0,26
0.0,dn15,pkg13,6.0,15.0,25
0.0,dn15,pkg14,6.0,13.0,24
0.0,dn15,pkg15,6.0,14.0,30
0.0,dn15,pkg16,8.0,18.0,24
0.0,dn15,pkg17,10.0,18.0,22
0.0,dn15,pkg18,8.0,18.0,35
0.0,dn15,pkg19,8.0,18.0,28
0.0,dn15,pkg20,5.0,15.0,27
0.0,dn15,pkg21,6.0,11.0,28
0.0,dn15,pkg22,10.0,19.0,22
3.0,dn1,pkg23,12.0,22.0,31
3.0,dn2,pkg23,12.0,22.0,31
3.0,dn3,pkg23,12.0,22.0,31
3.0,dn4,pkg23,12.0,22.0,28
3.0,dn5,pkg23,12.0,22.0,28
3.0,dn6,pkg23,12.0,22.0,28
3.0,dn7,pkg23,12.0,22.0,32
3.0,dn8,pkg23,12.0,22.0,32
3.0,dn9,pkg23,12.0,22.0,32
3.0,dn10,pkg23,12.0,22.0,31
3.0,dn11,pkg23,12.0,22.0,31
3.0,dn12,pkg23,12.0,22.0,31
3.0,dn13,pkg23,12.0,22.0,33
3.0,dn14,pkg23,12.0,22.0,33
3.0,dn15,pkg23,12.0,22.0,33
5.0,dn1,pkg24,14.0,20.0,27
5.0,dn2,pkg24,14.0,20.0,27
5.0,dn3,pkg24,14.0,20.0,27
5.0,dn4,pkg24,14.0,20.0,27
5.0,dn5,pkg24,14.0,20.0,27
5.0,dn6,pkg24,14.0,20.0,27
5.0,dn7,pkg24,14.0,20.0,31
5.0,dn8,pkg24,14.0,20.0,31
5.0,dn9,pkg24,14.0,20.0,31
5.0,dn10,pkg24,14.0,20.0,28
5.0,dn11,pkg24,14.0,20.0,28
5.0,dn12,pkg24,14.0,20.0,28
5.0,dn13,pkg24,14.0,20.0,31
5.0,dn14,pkg24,14.0,20.0,31
5.0,dn15,pkg24,14.0,20.0,31
6.0,dn1,pkg25,12.0,20.0,33
6.0,dn2,pkg25,12.0,20.0,33
6.0,dn3,pkg25,12.0,20.0,33
6.0,dn4,pkg25,12.0,20.0,27
6.0,dn5,pkg25,12.0,20.0,27
6.0,dn6,pkg25,12.0,20.0,27
6.0,dn7,pkg25,12.0,20.0,38
6.0,dn8,pkg25,12.0,20.0,38
6.0,dn9,pkg25,12.0,20.0,38
6.0,dn10,pkg25,12.0,20.0,26
6.0,dn11,pkg25,12.0,20.0,26
6.0,dn12,pkg25,12.0,20.0,26
6.0,dn13,pkg25,12.0,20.0,39
6.0,dn14,pkg25,12.0,20.0,39
6.0,dn15,pkg25,12.0,20.0,39
12.0,dn1,pkg26,20.0,29.0,41
12.0,dn2,pkg26,20.0,29.0,41
12.0,dn3,pkg26,20.0,29.0,41
12.0,dn4,pkg26,20.0,29.0,39
12.0,dn5,pkg26,20.0,29.0,39
12.0,dn6,pkg26,20.0,29.0,39
12.0,dn7,pkg26,20.0,29.0,49
12.0,dn8,pkg26,20.0,29.0,49
12.0,dn9,pkg26,20.0,29.0,49
12.0,dn10,pkg26,20.0,29.0,32
12.0,dn11,pkg26,20.0,29.0,32
12.0,dn12,pkg26,20.0,29.0,32
12.0,dn13,pkg26,20.0,29.0,48
12.0,dn14,pkg26,20.0,29.0,48
12.0,dn15,pkg26,20.0,29.0,48
14.0,dn1,pkg27,20.0,30.0,48
14.0,dn2,pkg27,20.0,30.0,48
14.0,dn3,pkg27,20.0,30.0,48
14.0,dn4,pkg27,20.0,30.0,42
14.0,dn5,pkg27,20.0,30.0,42
14.0,dn6,pkg27,20.0,30.0,42
14.0,dn7,pkg27,20.0,30.0,37
14.0,dn8,pkg27,20.0,30.0,37
14.0,dn9,pkg27,20.0,30.0,37
14.0,dn10,pkg27,20.0,30.0,50
14.0,dn11,pkg27,20.0,30.0,50
14.0,dn12,pkg27,20.0,30.0,50
14.0,dn13,pkg27,20.0,30.0,44
14.0,dn14,pkg27,20.0,30.0,44
14.0,dn15,pkg27,20.0,30.0,44
16.0,dn1,pkg28,24.0,32.0,44
16.0,dn2,pkg28,24.0,32.0,44
16.0,dn3,pkg28,24.0,32.0,44
16.0,dn4,pkg28,24.0,32.0,38
16.0,dn5,pkg28,24.0,32.0,38
16.0,dn6,pkg28,24.0,32.0,38
16.0,dn7,pkg28,24.0,32.0,48
16.0,dn8,pkg28,24.0,32.0,48
16.0,dn9,pkg28,24.0,32.0,48
16.0,dn10,pkg28,24.0,32.0,37
16.0,dn11,pkg28,24.0,32.0,37
16.0,dn12,pkg28,24.0,32.0,37
16.0,dn13,pkg28,24.0,32.0,49
16.0,dn14,pkg28,24.0,32.0,49
16.0,dn15,pkg28,24.0,32.0,49
17.0,dn1,pkg29,26.0,36.0,51
17.0,dn2,pkg29,26.0,36.0,51
17.0,dn3,pkg29,26.0,36.0,51
17.0,dn4,pkg29,26.0,36.0,50
17.0,dn5,pkg29,26.0,36.0,50
17.0,dn6,pkg29,26.0,36.0,50
17.0,dn7,pkg29,26.0,36.0,37
17.0,dn8,pkg29,26.0,36.0,37
17.0,dn9,pkg29,26.0,36.0,37
17.0,dn10,pkg29,26.0,36.0,55
17.0,dn11,pkg29,26.0,36.0,55
17.0,dn12,pkg29,26.0,36.0,55
17.0,dn13,pkg29,26.0,36.0,44
17.0,dn14,pkg29,26.0,36.0,44
17.0,dn15,pkg29,26.0,36.0,44
19.0,dn1,pkg30,27.0,34.0,45
19.0,dn2,pkg30,27.0,34.0,45
19.0,dn3,pkg30,27.0,34.0,45
19.0,dn4,pkg30,27.0,34.0,43
19.0,dn5,pkg30,27.0,34.0,43
19.0,dn6,pkg30,27.0,34.0,43
19.0,dn7,pkg30,27.0,34.0,38
19.0,dn8,pkg30,27.0,34.0,38
19.0,dn9,pkg30,27.0,34.0,38
19.0,dn10,pkg30,27.0,34.0,49
19.0,dn11,pkg30,27.0,34.0,49
19.0,dn12,pkg30,27.0,34.0,49
19.0,dn13,pkg30,27.0,34.0,42
19.0,dn14,pkg30,27.0,34.0,42
19.0,dn15,pkg30,27.0,34.0,42
20.0,dn1,pkg31,27.0,36.0,42
20.0,dn2,pkg31,27.0,36.0,42
20.0,dn3,pkg31,27.0,36.0,42
20.0,dn4,pkg31,27.0,36.0,52
20.0,dn5,pkg31,27.0,36.0,52
20.0,dn6,pkg31,27.0,36.0,52
20.0,dn7,pkg31,27.0,36.0,47
20.0,dn8,pkg31,27.0,36.0,47
20.0,dn9,pkg31,27.0,36.0,47
20.0,dn10,pkg31,27.0,36.0,51
20.0,dn11,pkg31,27.0,36.0,51
20.0,dn12,pkg31,27.0,36.0,51
20.0,dn13,pkg31,27.0,36.0,40
20.0,dn14,pkg31,27.0,36.0,40
20.0,dn15,pkg31,27.0,36.0,40
21.0,dn1,pkg32,28.0,37.0,50
21.0,dn2,pkg32,28.0,37.0,50
21.0,dn3,pkg32,28.0,37.0,50
21.0,dn4,pkg32,28.0,37.0,42
21.0,dn5,pkg32,28.0,37.0,42
21.0,dn6,pkg32,28.0,37.0,42
21.0,dn7,pkg32,28.0,37.0,45
21.0,dn8,pkg32,28.0,37.0,45
21.0,dn9,pkg32,28.0,37.0,45
21.0,dn10,pkg32,28.0,37.0,50
21.0,dn11,pkg32,28.0,37.0,50
21.0,dn12,pkg32,28.0,37.0,50
21.0,dn13,pkg32,28.0,37.0,50
21.0,dn14,pkg32,28.0,37.0,50
21.0,dn15,pkg32,28.0,37.0,50
24.0,dn1,pkg33,32.0,37.0,44
24.0,dn2,pkg33,32.0,37.0,44
24.0,dn3,pkg33,32.0,37.0,44
24.0,dn4,pkg33,32.0,37.0,50
24.0,dn5,pkg33,32.0,37.0,50
24.0,dn6,pkg33,32.0,37.0,50
24.0,dn7,pkg33,32.0,37.0,56
24.0,dn8,pkg33,32.0,37.0,56
24.0,dn9,pkg33,32.0,37.0,56
24.0,dn10,pkg33,32.0,37.0,42
24.0,dn11,pkg33,32.0,37.0,42
24.0,dn12,pkg33,32.0,37.0,42
24.0,dn13,pkg33,32.0,37.0,53
24.0,dn14,pkg33,32.0,37.0,53
24.0,dn15,pkg33,32.0,37.0,53
26.0,dn1,pkg34,34.0,44.0,60
26.0,dn2,pkg34,34.0,44.0,60
26.0,dn3,pkg34,34.0,44.0,60
26.0,dn4,pkg34,34.0,44.0,56
26.0,dn5,pkg34,34.0,44.0,56
26.0,dn6,pkg34,34.0,44.0,56
26.0,dn7,pkg34,34.0,44.0,48
26.0,dn8,pkg34,34.0,44.0,48
26.0,dn9,pkg34,34.0,44.0,48
26.0,dn10,pkg34,34.0,44.0,63
26.0,dn11,pkg34,34.0,44.0,63
26.0,dn12,pkg34,34.0,44.0,63
26.0,dn13,pkg34,34.0,44.0,55
26.0,dn14,pkg34,34.0,44.0,55
26.0,dn15,pkg34,34.0,44.0,55
28.0,dn1,pkg35,34.0,39.0,43
28.0,dn2,pkg35,34.0,39.0,43
28.0,dn3,pkg35,34.0,39.0,43
28.0,dn4,pkg35,34.0,39.0,53
28.0,dn5,pkg35,34.0,39.0,53
28.0,dn6,pkg35,34.0,39.0,53
28.0,dn7,pkg35,34.0,39.0,56
28.0,dn8,pkg35,34.0,39.0,56
28.0,dn9,pkg35,34.0,39.0,56
28.0,dn10,pkg35,34.0,39.0,47
28.0,dn11,pkg35,34.0,39.0,47
28.0,dn12,pkg35,34.0,39.0,47
28.0,dn13,pkg35,34.0,39.0,52
28.0,dn14,pkg35,34.0,39.0,52
28.0,dn15,pkg35,34.0,39.0,52
29.0,dn1,pkg36,35.0,40.0,57
29.0,dn2,pkg36,35.0,40.0,57
29.0,dn3,pkg36,35.0,40.0,57
29.0,dn4,pkg36,35.0,40.0,48
29.0,dn5,pkg36,35.0,40.0,48
29.0,dn6,pkg36,35.0,40.0,48
29.0,dn7,pkg36,35.0,40.0,48
29.0,dn8,pkg36,35.0,40.0,48
29.0,dn9,pkg36,35.0,40.0,48
29.0,dn10,pkg36,35.0,40.0,57
29.0,dn11,pkg36,35.0,40.0,57
29.0,dn12,pkg36,35.0,40.0,57
29.0,dn13,pkg36,35.0,40.0,54
29.0,dn14,pkg36,35.0,40.0,54
29.0,dn15,pkg36,35.0,40.0,54
30.0,dn1,pkg37,39.0,46.0,47
30.0,dn2,pkg37,39.0,46.0,47
30.0,dn3,pkg37,39.0,46.0,47
30.0,dn4,pkg37,39.0,46.0,60
30.0,dn5,pkg37,39.0,46.0,60
30.0,dn6,pkg37,39.0,46.0,60
30.0,dn7,pkg37,39.0,46.0,59
30.0,dn8,pkg37,39.0,46.0,59
30.0,dn9,pkg37,39.0,46.0,59
30.0,dn10,pkg37,39.0,46.0,57
30.0,dn11,pkg37,39.0,46.0,57
30.0,dn12,pkg37,39.0,46.0,57
30.0,dn13,pkg37,39.0,46.0,55
30.0,dn14,pkg37,39.0,46.0,55
30.0,dn15,pkg37,39.0,46.0,55
33.0,dn1,pkg38,43.0,51.0,62
33.0,dn2,pkg38,43.0,51.0,62
33.0,dn3,pkg38,43.0,51.0,62
33.0,dn4,pkg38,43.0,51.0,58
33.0,dn5,pkg38,43.0,51.0,58
33.0,dn6,pkg38,43.0,51.0,58
33.0,dn7,pkg38,43.0,51.0,68
33.0,dn8,pkg38,43.0,51.0,68
33.0,dn9,pkg38,43.0,51.0,68
33.0,dn10,pkg38,43.0,51.0,54
33.0,dn11,pkg38,43.0,51.0,54
33.0,dn12,pkg38,43.0,51.0,54
33.0,dn13,pkg38,43.0,51.0,68
33.0,dn14,pkg38,43.0,51.0,68
33.0,dn15,pkg38,43.0,51.0,68
36.0,dn1,pkg39,43.0,48.0,67
36.0,dn2,pkg39,43.0,48.0,67
36.0,dn3,pkg39,43.0,48.0,67
36.0,dn4,pkg39,43.0,48.0,59
36.0,dn5,pkg39,43.0,48.0,59
36.0,dn6,pkg39,43.0,48.0,59
36.0,dn7,pkg39,43.0,48.0,57
36.0,dn8,pkg39,43.0,48.0,57
36.0,dn9,pkg39,43.0,48.0,57
36.0,dn10,pkg39,43.0,48.0,68
36.0,dn11,pkg39,43.0,48.0,68
36.0,dn12,pkg39,43.0,48.0,68
36.0,dn13,pkg39,43.0,48.0,64
36.0,dn14,pkg39,43.0,48.0,64
